105137	Fort Wayne	41	2006-02-15 09:45:30
105138	Philadelphia	71	2006-02-15 09:45:30
105139	Hayward	84	2006-02-15 09:45:30
105140	Cumming	36	2006-02-15 09:45:30
105141	Homestead	43	2006-02-15 09:45:30
105142	Brooklyn	92	2006-02-15 09:45:30
105143	Moreno Valley	38	2006-02-15 09:45:30
105144	Spokane	11	2006-02-15 09:45:30
105145	Beaumont	88	2006-02-15 09:45:30
105146	Fort Lauderdale	11	2006-02-15 09:45:30
105147	Richmond	30	2006-02-15 09:45:30
105148	Lubbock	6	2006-02-15 09:45:30
105149	Pittsburgh	55	2006-02-15 09:45:30
105150	Chattanooga	33	2006-02-15 09:45:30
105151	Albany	30	2006-02-15 09:45:30
105152	Boise	41	2006-02-15 09:45:30
105153	Des Moines	91	2006-02-15 09:45:30
105154	Wichita Falls	14	2006-02-15 09:45:30
105155	Tulsa	61	2006-02-15 09:45:30
105156	Indianapolis	45	2006-02-15 09:45:30
105157	Orlando	3	2006-02-15 09:45:30
105158	Portland	10	2006-02-15 09:45:30
105159	Salt Lake City	81	2006-02-15 09:45:30
105160	Wilmington	16	2006-02-15 09:45:30
105161	Sacramento	44	2006-02-15 09:45:30
105162	Washington	61	2006-02-15 09:45:30
105163	Pensacola	99	2006-02-15 09:45:30
105164	Prescott	49	2006-02-15 09:45:30
105165	Montgomery	23	2006-02-15 09:45:30
105166	Winston Salem	62	2006-02-15 09:45:30
105167	Detroit	107	2006-02-15 09:45:30
105168	Saint Louis	16	2006-02-15 09:45:30
105169	Sacramento	32	2006-02-15 09:45:30
105170	Charlotte	97	2006-02-15 09:45:30
105171	Irvine	54	2006-02-15 09:45:30
105172	Saint Paul	103	2006-02-15 09:45:30
105173	Seattle	33	2006-02-15 09:45:30
105174	Shreveport	52	2006-02-15 09:45:30
105175	Oklahoma City	35	2006-02-15 09:45:30
105176	Racine	91	2006-02-15 09:45:30
105177	Bonita Springs	71	2006-02-15 09:45:30
105178	Wilmington	24	2006-02-15 09:45:30
105179	Lincoln	37	2006-02-15 09:45:30
105180	Indianapolis	94	2006-02-15 09:45:30
105181	San Angelo	90	2006-02-15 09:45:30
105182	Richmond	39	2006-02-15 09:45:30
105183	El Paso	11	2006-02-15 09:45:30
105184	Bethesda	69	2006-02-15 09:45:30
105185	Fresno	54	2006-02-15 09:45:30
105186	Winston Salem	58	2006-02-15 09:45:30
105187	Orlando	3	2006-02-15 09:45:30
105188	Camden	8	2006-02-15 09:45:30
105189	Louisville	17	2006-02-15 09:45:30
105190	Las Vegas	38	2006-02-15 09:45:30
105191	Lansing	48	2006-02-15 09:45:30
105192	Cedar Rapids	73	2006-02-15 09:45:30
105193	Boston	88	2006-02-15 09:45:30
105194	Waterbury	36	2006-02-15 09:45:30
105195	Boise	103	2006-02-15 09:45:30
105196	Denver	40	2006-02-15 09:45:30
105197	San Jose	78	2006-02-15 09:45:30
105198	Philadelphia	91	2006-02-15 09:45:30
105199	Saint Louis	28	2006-02-15 09:45:30
105200	Saint Paul	39	2006-02-15 09:45:30
105201	San Francisco	21	2006-02-15 09:45:30
105202	Laurel	9	2006-02-15 09:45:30
105203	North Hollywood	9	2006-02-15 09:45:30
105204	Dayton	2	2006-02-15 09:45:30
105205	Los Angeles	28	2006-02-15 09:45:30
105206	Columbia	21	2006-02-15 09:45:30
105207	North Hollywood	76	2006-02-15 09:45:30
105208	Charlotte	62	2006-02-15 09:45:30
105209	Austin	77	2006-02-15 09:45:30
105210	Lexington	89	2006-02-15 09:45:30
105211	West Palm Beach	106	2006-02-15 09:45:30
105212	Buffalo	83	2006-02-15 09:45:30
105213	Huntington	2	2006-02-15 09:45:30
105214	Waco	93	2006-02-15 09:45:30
105215	Corpus Christi	13	2006-02-15 09:45:30
105216	Syracuse	62	2006-02-15 09:45:30
105217	Fort Myers	34	2006-02-15 09:45:30
105218	Cincinnati	58	2006-02-15 09:45:30
105219	Denver	74	2006-02-15 09:45:30
105220	Tucson	99	2006-02-15 09:45:30
105221	Santa Rosa	40	2006-02-15 09:45:30
105222	Tampa	11	2006-02-15 09:45:30
105223	Brooklyn	107	2006-02-15 09:45:30
105224	Albany	67	2006-02-15 09:45:30
105225	Washington	17	2006-02-15 09:45:30
105226	Saint Louis	23	2006-02-15 09:45:30
105227	Miami	100	2006-02-15 09:45:30
105228	New York City	93	2006-02-15 09:45:30
105229	Washington	62	2006-02-15 09:45:30
105230	North Las Vegas	42	2006-02-15 09:45:30
105231	Schaumburg	42	2006-02-15 09:45:30
105232	Port Charlotte	34	2006-02-15 09:45:30
105233	Cincinnati	8	2006-02-15 09:45:30
105234	Portland	91	2006-02-15 09:45:30
105235	Newton	8	2006-02-15 09:45:30
105236	Raleigh	54	2006-02-15 09:45:30
105237	Waterbury	57	2006-02-15 09:45:30
105238	Richmond	6	2006-02-15 09:45:30
105239	Memphis	40	2006-02-15 09:45:30
105240	London	78	2006-02-15 09:45:30
105241	Alexandria	21	2006-02-15 09:45:30
105242	Honolulu	36	2006-02-15 09:45:30
105243	Lansing	25	2006-02-15 09:45:30
105244	Irving	105	2006-02-15 09:45:30
105245	Naperville	19	2006-02-15 09:45:30
105246	Chicago	12	2006-02-15 09:45:30
105247	Kansas City	87	2006-02-15 09:45:30
105248	Denver	79	2006-02-15 09:45:30
105249	Jackson	10	2006-02-15 09:45:30
105250	Athens	51	2006-02-15 09:45:30
105251	Providence	101	2006-02-15 09:45:30
105252	Wichita	7	2006-02-15 09:45:30
105253	Fort Worth	21	2006-02-15 09:45:30
105254	Fresno	53	2006-02-15 09:45:30
105255	Denver	93	2006-02-15 09:45:30
105256	Sparks	53	2006-02-15 09:45:30
105257	Petaluma	63	2006-02-15 09:45:30
105258	Shreveport	101	2006-02-15 09:45:30
105259	Cape Coral	2	2006-02-15 09:45:30
105260	Madison	53	2006-02-15 09:45:30
105261	Birmingham	80	2006-02-15 09:45:30
105262	Modesto	63	2006-02-15 09:45:30
105263	Dallas	70	2006-02-15 09:45:30
105264	Stockton	61	2006-02-15 09:45:30
105265	Brockton	99	2006-02-15 09:45:30
105266	Memphis	2	2006-02-15 09:45:30
105267	Asheville	59	2006-02-15 09:45:30
105268	Louisville	37	2006-02-15 09:45:30
105269	Rochester	50	2006-02-15 09:45:30
105270	Houston	19	2006-02-15 09:45:30
105271	Monroe	100	2006-02-15 09:45:30
105272	Memphis	70	2006-02-15 09:45:30
105273	Richmond	11	2006-02-15 09:45:30
105274	Louisville	98	2006-02-15 09:45:30
105275	Saint Petersburg	4	2006-02-15 09:45:30
105276	Aurora	102	2006-02-15 09:45:30
105277	El Paso	36	2006-02-15 09:45:30
105278	Las Vegas	108	2006-02-15 09:45:30
105279	Detroit	48	2006-02-15 09:45:30
105280	Sioux Falls	6	2006-02-15 09:45:30
105281	Charleston	91	2006-02-15 09:45:30
105282	Amarillo	44	2006-02-15 09:45:30
105283	San Jose	7	2006-02-15 09:45:30
105284	Louisville	32	2006-02-15 09:45:30
105285	Boston	94	2006-02-15 09:45:30
105286	Minneapolis	82	2006-02-15 09:45:30
105287	New Orleans	99	2006-02-15 09:45:30
105288	Las Vegas	76	2006-02-15 09:45:30
105289	Reading	85	2006-02-15 09:45:30
105290	Springfield	74	2006-02-15 09:45:30
105291	Bismarck	105	2006-02-15 09:45:30
105292	Ocala	3	2006-02-15 09:45:30
105293	Fort Lauderdale	77	2006-02-15 09:45:30
105294	Clearwater	9	2006-02-15 09:45:30
105295	Mobile	96	2006-02-15 09:45:30
105296	Wilmington	3	2006-02-15 09:45:30
105297	Dallas	35	2006-02-15 09:45:30
105298	Houston	24	2006-02-15 09:45:30
105299	Washington	29	2006-02-15 09:45:30
105300	Marietta	10	2006-02-15 09:45:30
105301	Phoenix	34	2006-02-15 09:45:30
105302	Boston	56	2006-02-15 09:45:30
105303	Kansas City	46	2006-02-15 09:45:30
105304	Grand Forks	87	2006-02-15 09:45:30
105305	Denton	61	2006-02-15 09:45:30
105306	New York City	18	2006-02-15 09:45:30
105307	Anchorage	78	2006-02-15 09:45:30
105308	Phoenix	67	2006-02-15 09:45:30
105309	Norfolk	8	2006-02-15 09:45:30
105310	Frankfort	92	2006-02-15 09:45:30
105311	Knoxville	105	2006-02-15 09:45:30
105312	Omaha	69	2006-02-15 09:45:30
105313	Orlando	98	2006-02-15 09:45:30
105314	Young America	108	2006-02-15 09:45:30
105315	Richmond	99	2006-02-15 09:45:30
105316	San Antonio	61	2006-02-15 09:45:30
105317	Gastonia	94	2006-02-15 09:45:30
105318	Portland	79	2006-02-15 09:45:30
105319	Tuscaloosa	107	2006-02-15 09:45:30
105320	Chicago	1	2006-02-15 09:45:30
105321	Gaithersburg	49	2006-02-15 09:45:30
105322	New York City	27	2006-02-15 09:45:30
105323	Whittier	2	2006-02-15 09:45:30
105324	Los Angeles	89	2006-02-15 09:45:30
105325	Washington	79	2006-02-15 09:45:30
105326	Saint Louis	21	2006-02-15 09:45:30
105327	Henderson	21	2006-02-15 09:45:30
105328	Bryan	26	2006-02-15 09:45:30
105329	Washington	74	2006-02-15 09:45:30
105330	Shawnee Mission	71	2006-02-15 09:45:30
105331	El Paso	70	2006-02-15 09:45:30
105332	Davenport	29	2006-02-15 09:45:30
105333	Milwaukee	43	2006-02-15 09:45:30
105334	Philadelphia	35	2006-02-15 09:45:30
105335	Atlanta	2	2006-02-15 09:45:30
105336	Orlando	54	2006-02-15 09:45:30
105337	Minneapolis	107	2006-02-15 09:45:30
105338	Syracuse	92	2006-02-15 09:45:30
105339	Lynchburg	78	2006-02-15 09:45:30
105340	Brockton	101	2006-02-15 09:45:30
105341	Washington	98	2006-02-15 09:45:30
105342	Maple Plain	81	2006-02-15 09:45:30
105343	Charlotte	22	2006-02-15 09:45:30
105344	Anaheim	53	2006-02-15 09:45:30
105345	Atlanta	62	2006-02-15 09:45:30
105346	Hollywood	48	2006-02-15 09:45:30
105347	Spokane	43	2006-02-15 09:45:30
105348	Washington	49	2006-02-15 09:45:30
105349	New York City	30	2006-02-15 09:45:30
105350	Miami	82	2006-02-15 09:45:30
105351	Denver	95	2006-02-15 09:45:30
105352	Chicago	80	2006-02-15 09:45:30
105353	Montgomery	97	2006-02-15 09:45:30
105354	Saint Louis	81	2006-02-15 09:45:30
105355	Minneapolis	8	2006-02-15 09:45:30
105356	Huntsville	21	2006-02-15 09:45:30
105357	Miami	96	2006-02-15 09:45:30
105358	Los Angeles	69	2006-02-15 09:45:30
105359	Littleton	61	2006-02-15 09:45:30
105360	Fresno	10	2006-02-15 09:45:30
105361	Jackson	54	2006-02-15 09:45:30
105362	Bradenton	24	2006-02-15 09:45:30
105363	Harrisburg	101	2006-02-15 09:45:30
105364	New Bedford	84	2006-02-15 09:45:30
105365	Denver	41	2006-02-15 09:45:30
105366	Fort Myers	95	2006-02-15 09:45:30
105367	Huntington	53	2006-02-15 09:45:30
105368	Winston Salem	29	2006-02-15 09:45:30
105369	Detroit	62	2006-02-15 09:45:30
105370	Monroe	92	2006-02-15 09:45:30
105371	Ocala	82	2006-02-15 09:45:30
105372	Scottsdale	20	2006-02-15 09:45:30
105373	Tucson	11	2006-02-15 09:45:30
105374	Terre Haute	21	2006-02-15 09:45:30
105375	Davenport	105	2006-02-15 09:45:30
105376	Orlando	69	2006-02-15 09:45:30
105377	Boca Raton	79	2006-02-15 09:45:30
105378	Boise	5	2006-02-15 09:45:30
105379	Seattle	84	2006-02-15 09:45:30
105380	Mobile	94	2006-02-15 09:45:30
105381	Baltimore	31	2006-02-15 09:45:30
105382	Richmond	33	2006-02-15 09:45:30
105383	Denver	75	2006-02-15 09:45:30
105384	Phoenix	17	2006-02-15 09:45:30
105385	Portland	46	2006-02-15 09:45:30
105386	Orlando	82	2006-02-15 09:45:30
105387	Mansfield	102	2006-02-15 09:45:30
105388	Akron	78	2006-02-15 09:45:30
105389	Boston	81	2006-02-15 09:45:30
105390	Scranton	88	2006-02-15 09:45:30
105391	Great Neck	28	2006-02-15 09:45:30
105392	North Hollywood	3	2006-02-15 09:45:30
105393	Saint Joseph	23	2006-02-15 09:45:30
105394	Toledo	30	2006-02-15 09:45:30
105395	Salt Lake City	12	2006-02-15 09:45:30
105396	South Bend	48	2006-02-15 09:45:30
105397	Houston	86	2006-02-15 09:45:30
105398	Washington	3	2006-02-15 09:45:30
105399	Jefferson City	102	2006-02-15 09:45:30
105400	Katy	65	2006-02-15 09:45:30
105401	Grand Rapids	8	2006-02-15 09:45:30
105402	Shreveport	91	2006-02-15 09:45:30
105403	Portland	102	2006-02-15 09:45:30
105404	Clearwater	58	2006-02-15 09:45:30
105405	Sacramento	98	2006-02-15 09:45:30
105406	Birmingham	82	2006-02-15 09:45:30
105407	Tulsa	78	2006-02-15 09:45:30
105408	Orange	54	2006-02-15 09:45:30
105409	San Jose	32	2006-02-15 09:45:30
105410	Arlington	92	2006-02-15 09:45:30
105411	Portland	98	2006-02-15 09:45:30
105412	Paterson	108	2006-02-15 09:45:30
105413	Pensacola	1	2006-02-15 09:45:30
105414	Oklahoma City	68	2006-02-15 09:45:30
105415	Milwaukee	11	2006-02-15 09:45:30
105416	Pueblo	47	2006-02-15 09:45:30
105417	Hartford	75	2006-02-15 09:45:30
105418	Cincinnati	9	2006-02-15 09:45:30
105419	Austin	93	2006-02-15 09:45:30
105420	Grand Rapids	103	2006-02-15 09:45:30
105421	Springfield	69	2006-02-15 09:45:30
105422	Durham	38	2006-02-15 09:45:30
105423	Oakland	82	2006-02-15 09:45:30
105424	Garland	84	2006-02-15 09:45:30
105425	Lexington	62	2006-02-15 09:45:30
105426	Boise	26	2006-02-15 09:45:30
105427	Los Angeles	79	2006-02-15 09:45:30
105428	Houston	35	2006-02-15 09:45:30
105429	Fresno	107	2006-02-15 09:45:30
105430	Trenton	89	2006-02-15 09:45:30
105431	Dayton	79	2006-02-15 09:45:30
105432	Huntington	86	2006-02-15 09:45:30
105433	Washington	8	2006-02-15 09:45:30
105434	Nashville	72	2006-02-15 09:45:30
105435	Kansas City	4	2006-02-15 09:45:30
105436	Kansas City	5	2006-02-15 09:45:30
105437	Tyler	30	2006-02-15 09:45:30
105438	Lake Worth	100	2006-02-15 09:45:30
105439	New York City	98	2006-02-15 09:45:30
105440	New York City	60	2006-02-15 09:45:30
105441	Laurel	94	2006-02-15 09:45:30
105442	San Antonio	8	2006-02-15 09:45:30
105443	El Paso	89	2006-02-15 09:45:30
105444	Lexington	32	2006-02-15 09:45:30
105445	Provo	74	2006-02-15 09:45:30
105446	Minneapolis	52	2006-02-15 09:45:30
105447	Springfield	98	2006-02-15 09:45:30
105448	Columbus	68	2006-02-15 09:45:30
105449	Yakima	28	2006-02-15 09:45:30
105450	Dulles	55	2006-02-15 09:45:30
105451	Oakland	82	2006-02-15 09:45:30
105452	Lexington	69	2006-02-15 09:45:30
105453	Columbus	1	2006-02-15 09:45:30
105454	Santa Monica	65	2006-02-15 09:45:30
105455	Miami	105	2006-02-15 09:45:30
105456	Tampa	55	2006-02-15 09:45:30
105457	Richmond	95	2006-02-15 09:45:30
105458	San Diego	47	2006-02-15 09:45:30
105459	Loretto	14	2006-02-15 09:45:30
105460	Richmond	26	2006-02-15 09:45:30
105461	College Station	71	2006-02-15 09:45:30
105462	Oklahoma City	10	2006-02-15 09:45:30
105463	Knoxville	36	2006-02-15 09:45:30
105464	Charlotte	102	2006-02-15 09:45:30
105465	Atlanta	54	2006-02-15 09:45:30
105466	Memphis	6	2006-02-15 09:45:30
105467	Corpus Christi	66	2006-02-15 09:45:30
105468	Asheville	100	2006-02-15 09:45:30
105469	Abilene	64	2006-02-15 09:45:30
105470	Los Angeles	3	2006-02-15 09:45:30
105471	Santa Clara	11	2006-02-15 09:45:30
105472	El Paso	38	2006-02-15 09:45:30
105473	Fort Lauderdale	3	2006-02-15 09:45:30
105474	Kansas City	91	2006-02-15 09:45:30
105475	Scottsdale	24	2006-02-15 09:45:30
105476	Newark	29	2006-02-15 09:45:30
105477	Fort Lauderdale	65	2006-02-15 09:45:30
105478	Philadelphia	35	2006-02-15 09:45:30
105479	New York City	93	2006-02-15 09:45:30
105480	Salt Lake City	28	2006-02-15 09:45:30
105481	Norfolk	15	2006-02-15 09:45:30
105482	Salt Lake City	101	2006-02-15 09:45:30
105483	Washington	62	2006-02-15 09:45:30
105484	Virginia Beach	101	2006-02-15 09:45:30
105485	Hampton	35	2006-02-15 09:45:30
105486	Myrtle Beach	71	2006-02-15 09:45:30
105487	Chicago	83	2006-02-15 09:45:30
105488	Salinas	91	2006-02-15 09:45:30
105489	Raleigh	75	2006-02-15 09:45:30
105490	Memphis	95	2006-02-15 09:45:30
105491	Saint Petersburg	40	2006-02-15 09:45:30
105492	Washington	72	2006-02-15 09:45:30
105493	Bradenton	95	2006-02-15 09:45:30
105494	Burbank	29	2006-02-15 09:45:30
105495	New Brunswick	4	2006-02-15 09:45:30
105496	New York City	53	2006-02-15 09:45:30
105497	Riverside	95	2006-02-15 09:45:30
105498	Muncie	12	2006-02-15 09:45:30
105499	Milwaukee	57	2006-02-15 09:45:30
105500	Des Moines	47	2006-02-15 09:45:30
105501	Baltimore	58	2006-02-15 09:45:30
105502	Lubbock	42	2006-02-15 09:45:30
105503	Saint Petersburg	89	2006-02-15 09:45:30
105504	Greenville	81	2006-02-15 09:45:30
105505	New York City	5	2006-02-15 09:45:30
105506	Providence	108	2006-02-15 09:45:30
105507	Concord	21	2006-02-15 09:45:30
105508	Tucson	60	2006-02-15 09:45:30
105509	Port Charlotte	14	2006-02-15 09:45:30
105510	Buffalo	22	2006-02-15 09:45:30
105511	Washington	50	2006-02-15 09:45:30
105512	Oklahoma City	101	2006-02-15 09:45:30
105513	Miami	65	2006-02-15 09:45:30
105514	Tampa	55	2006-02-15 09:45:30
105515	San Luis Obispo	28	2006-02-15 09:45:30
105516	Grand Rapids	44	2006-02-15 09:45:30
105517	Los Angeles	54	2006-02-15 09:45:30
105518	Houston	101	2006-02-15 09:45:30
105519	Irving	1	2006-02-15 09:45:30
105520	Davenport	24	2006-02-15 09:45:30
105521	North Las Vegas	26	2006-02-15 09:45:30
105522	Washington	34	2006-02-15 09:45:30
105523	Canton	76	2006-02-15 09:45:30
105524	Denton	70	2006-02-15 09:45:30
105525	Minneapolis	105	2006-02-15 09:45:30
105526	Prescott	107	2006-02-15 09:45:30
105527	Torrance	41	2006-02-15 09:45:30
105528	Houston	64	2006-02-15 09:45:30
105529	Houston	11	2006-02-15 09:45:30
105530	Augusta	71	2006-02-15 09:45:30
105531	Louisville	73	2006-02-15 09:45:30
105532	Hartford	51	2006-02-15 09:45:30
105533	Pittsburgh	32	2006-02-15 09:45:30
105534	Canton	82	2006-02-15 09:45:30
105535	Los Angeles	51	2006-02-15 09:45:30
105536	Buffalo	47	2006-02-15 09:45:30
105537	Brockton	51	2006-02-15 09:45:30
105538	Fort Myers	86	2006-02-15 09:45:30
105539	Montgomery	31	2006-02-15 09:45:30
105540	Wichita Falls	100	2006-02-15 09:45:30
105541	Springfield	97	2006-02-15 09:45:30
105542	Memphis	20	2006-02-15 09:45:30
105543	Falls Church	18	2006-02-15 09:45:30
105544	Toledo	100	2006-02-15 09:45:30
105545	Flushing	6	2006-02-15 09:45:30
105546	New Bedford	103	2006-02-15 09:45:30
105547	Las Vegas	83	2006-02-15 09:45:30
105548	Baltimore	60	2006-02-15 09:45:30
105549	Wichita Falls	52	2006-02-15 09:45:30
105550	Conroe	41	2006-02-15 09:45:30
105551	Fort Wayne	34	2006-02-15 09:45:30
105552	Las Vegas	52	2006-02-15 09:45:30
105553	Raleigh	86	2006-02-15 09:45:30
105554	El Paso	28	2006-02-15 09:45:30
105555	Garden Grove	59	2006-02-15 09:45:30
105556	Rochester	6	2006-02-15 09:45:30
105557	El Paso	26	2006-02-15 09:45:30
105558	Charleston	99	2006-02-15 09:45:30
105559	Madison	68	2006-02-15 09:45:30
105560	El Paso	35	2006-02-15 09:45:30
105561	Madison	71	2006-02-15 09:45:30
105562	Sandy	33	2006-02-15 09:45:30
105563	Washington	71	2006-02-15 09:45:30
105564	New York City	31	2006-02-15 09:45:30
105565	Miami	59	2006-02-15 09:45:30
105566	Denton	2	2006-02-15 09:45:30
105567	Greensboro	92	2006-02-15 09:45:30
105568	West Palm Beach	89	2006-02-15 09:45:30
105569	Tampa	83	2006-02-15 09:45:30
105570	New Brunswick	94	2006-02-15 09:45:30
105571	Duluth	75	2006-02-15 09:45:30
105572	San Francisco	43	2006-02-15 09:45:30
105573	San Antonio	39	2006-02-15 09:45:30
105574	Kansas City	14	2006-02-15 09:45:30
105575	Roanoke	49	2006-02-15 09:45:30
105576	Kansas City	97	2006-02-15 09:45:30
105577	Morgantown	26	2006-02-15 09:45:30
105578	Bronx	33	2006-02-15 09:45:30
105579	Apache Junction	41	2006-02-15 09:45:30
105580	Norfolk	97	2006-02-15 09:45:30
105581	Kansas City	11	2006-02-15 09:45:30
105582	San Jose	24	2006-02-15 09:45:30
105583	Whittier	77	2006-02-15 09:45:30
105584	Honolulu	27	2006-02-15 09:45:30
105585	Cincinnati	86	2006-02-15 09:45:30
105586	Brooklyn	23	2006-02-15 09:45:30
105587	Tampa	48	2006-02-15 09:45:30
105588	Columbia	38	2006-02-15 09:45:30
105589	Denton	50	2006-02-15 09:45:30
105590	Pasadena	96	2006-02-15 09:45:30
105591	Daytona Beach	64	2006-02-15 09:45:30
105592	New York City	32	2006-02-15 09:45:30
105593	Richmond	48	2006-02-15 09:45:30
105594	New York City	73	2006-02-15 09:45:30
105595	Trenton	5	2006-02-15 09:45:30
105596	Melbourne	63	2006-02-15 09:45:30
105597	Tyler	65	2006-02-15 09:45:30
105598	Jamaica	29	2006-02-15 09:45:30
105599	Mesa	94	2006-02-15 09:45:30
105600	Las Vegas	31	2006-02-15 09:45:30
105601	Reno	53	2006-02-15 09:45:30
105602	New York City	36	2006-02-15 09:45:30
105603	San Diego	30	2006-02-15 09:45:30
105604	Washington	41	2006-02-15 09:45:30
105605	Chattanooga	70	2006-02-15 09:45:30
105606	Harrisburg	83	2006-02-15 09:45:30
105607	Saint Paul	46	2006-02-15 09:45:30
105608	Brooklyn	18	2006-02-15 09:45:30
105609	Biloxi	87	2006-02-15 09:45:30
105610	Houston	58	2006-02-15 09:45:30
105611	Riverside	24	2006-02-15 09:45:30
105612	Pittsburgh	63	2006-02-15 09:45:30
105613	Winter Haven	61	2006-02-15 09:45:30
105614	Tulsa	43	2006-02-15 09:45:30
105615	Scranton	54	2006-02-15 09:45:30
105616	Omaha	83	2006-02-15 09:45:30
105617	Dallas	40	2006-02-15 09:45:30
105618	Colorado Springs	61	2006-02-15 09:45:30
105619	San Jose	79	2006-02-15 09:45:30
105620	Oakland	29	2006-02-15 09:45:30
105621	Albuquerque	76	2006-02-15 09:45:30
105622	Austin	14	2006-02-15 09:45:30
105623	Florence	66	2006-02-15 09:45:30
105624	Richmond	39	2006-02-15 09:45:30
105625	Charlotte	82	2006-02-15 09:45:30
105626	Providence	105	2006-02-15 09:45:30
105627	Ocala	46	2006-02-15 09:45:30
105628	Trenton	21	2006-02-15 09:45:30
105629	West Hartford	95	2006-02-15 09:45:30
105630	Roanoke	51	2006-02-15 09:45:30
105631	Milwaukee	27	2006-02-15 09:45:30
105632	Washington	10	2006-02-15 09:45:30
105633	Appleton	73	2006-02-15 09:45:30
105634	Baton Rouge	76	2006-02-15 09:45:30
105635	Indianapolis	6	2006-02-15 09:45:30
105636	Schaumburg	69	2006-02-15 09:45:30
105637	Winston Salem	57	2006-02-15 09:45:30
105638	Detroit	89	2006-02-15 09:45:30
105639	Canton	86	2006-02-15 09:45:30
105640	Ocala	60	2006-02-15 09:45:30
105641	Conroe	51	2006-02-15 09:45:30
105642	Henderson	75	2006-02-15 09:45:30
105643	Mc Keesport	23	2006-02-15 09:45:30
105644	Fort Smith	83	2006-02-15 09:45:30
105645	Seattle	93	2006-02-15 09:45:30
105646	Boulder	86	2006-02-15 09:45:30
105647	Minneapolis	58	2006-02-15 09:45:30
105648	Charleston	39	2006-02-15 09:45:30
105649	Miami	22	2006-02-15 09:45:30
105650	Topeka	72	2006-02-15 09:45:30
105651	Saint Louis	10	2006-02-15 09:45:30
105652	Worcester	37	2006-02-15 09:45:30
105653	Shawnee Mission	46	2006-02-15 09:45:30
105654	Aiken	33	2006-02-15 09:45:30
105655	Madison	28	2006-02-15 09:45:30
105656	Marietta	82	2006-02-15 09:45:30
105657	Charleston	31	2006-02-15 09:45:30
105658	Bronx	48	2006-02-15 09:45:30
105659	Erie	79	2006-02-15 09:45:30
105660	Las Vegas	90	2006-02-15 09:45:30
105661	Indianapolis	75	2006-02-15 09:45:30
105662	Colorado Springs	62	2006-02-15 09:45:30
105663	Winston Salem	61	2006-02-15 09:45:30
105664	Dallas	30	2006-02-15 09:45:30
105665	Fort Lauderdale	102	2006-02-15 09:45:30
105666	Phoenix	7	2006-02-15 09:45:30
105667	Los Angeles	88	2006-02-15 09:45:30
105668	Saint Petersburg	9	2006-02-15 09:45:30
105669	Saint Louis	64	2006-02-15 09:45:30
105670	Milwaukee	35	2006-02-15 09:45:30
105671	Canton	82	2006-02-15 09:45:30
105672	Cincinnati	100	2006-02-15 09:45:30
105673	Atlanta	38	2006-02-15 09:45:30
105674	Los Angeles	55	2006-02-15 09:45:30
105675	New York City	103	2006-02-15 09:45:30
105676	Miami	81	2006-02-15 09:45:30
105677	El Paso	84	2006-02-15 09:45:30
105678	Chicago	89	2006-02-15 09:45:30
105679	Fort Smith	13	2006-02-15 09:45:30
105680	Baltimore	77	2006-02-15 09:45:30
105681	Sacramento	93	2006-02-15 09:45:30
105682	Tampa	14	2006-02-15 09:45:30
105683	Canton	27	2006-02-15 09:45:30
105684	Fort Wayne	54	2006-02-15 09:45:30
105685	San Diego	16	2006-02-15 09:45:30
105686	Miami	15	2006-02-15 09:45:30
105687	Albuquerque	27	2006-02-15 09:45:30
105688	San Francisco	35	2006-02-15 09:45:30
105689	New Castle	68	2006-02-15 09:45:30
105690	Albuquerque	56	2006-02-15 09:45:30
105691	Green Bay	32	2006-02-15 09:45:30
105692	Chattanooga	40	2006-02-15 09:45:30
105693	Los Angeles	31	2006-02-15 09:45:30
105694	Portland	93	2006-02-15 09:45:30
105695	Tallahassee	16	2006-02-15 09:45:30
105696	Cleveland	86	2006-02-15 09:45:30
105697	Houston	106	2006-02-15 09:45:30
105698	Nashville	27	2006-02-15 09:45:30
105699	Washington	86	2006-02-15 09:45:30
105700	Duluth	4	2006-02-15 09:45:30
105701	Seattle	62	2006-02-15 09:45:30
105702	Sacramento	26	2006-02-15 09:45:30
105703	Atlanta	2	2006-02-15 09:45:30
105704	Philadelphia	67	2006-02-15 09:45:30
105705	Memphis	74	2006-02-15 09:45:30
105706	Norman	63	2006-02-15 09:45:30
105707	Orlando	69	2006-02-15 09:45:30
105708	North Hollywood	51	2006-02-15 09:45:30
105709	San Antonio	69	2006-02-15 09:45:30
105710	Gainesville	43	2006-02-15 09:45:30
105711	Philadelphia	80	2006-02-15 09:45:30
105712	Tallahassee	76	2006-02-15 09:45:30
105713	Newport News	86	2006-02-15 09:45:30
105714	Tampa	96	2006-02-15 09:45:30
105715	Jacksonville	100	2006-02-15 09:45:30
105716	Chicago	80	2006-02-15 09:45:30
105717	Dayton	100	2006-02-15 09:45:30
105718	Macon	81	2006-02-15 09:45:30
105719	Grand Forks	96	2006-02-15 09:45:30
105720	Mobile	106	2006-02-15 09:45:30
105721	Memphis	25	2006-02-15 09:45:30
105722	Chicago	5	2006-02-15 09:45:30
105723	Stamford	36	2006-02-15 09:45:30
105724	Fort Wayne	92	2006-02-15 09:45:30
105725	Abilene	93	2006-02-15 09:45:30
105726	Las Vegas	100	2006-02-15 09:45:30
105727	Omaha	74	2006-02-15 09:45:30
